state_sch_id,sch_name,level,stn_membership,stn_white_pct,stn_male_pct,stn_attendance_pct,stn_chronic_absence_pct,stn_safety_pct,stn_ell_pct,stn_frpl_pct,stn_gifted_pct,stn_homeless_pct,stn_iep_pct,stn_migrant_pct,tchr_experience_avg,tchr_new_pct,tchr_ma_plus_pct,tchr_national_board_pct,tchr_turnover_pct,tchr_waivers_pct,tell_students,tell_community,tell_leadership,dist_seek_funding,dist_building_funding,title1_status,student_teacher_ratio,prof_rd,prof_ma,cluster,pc1,pc2
047152015,Helmwood Heights Elementary School,ES,394,0.6421319796954315,0.5076142131979695,0.9570000000000001,0.12436548223350254,0.08375634517766498,0.05583756345177665,0.5964467005076142,0.20812182741116753,0.03553299492385787,0.18274111675126903,0.01015228426395939,12.3,7.1,0.75,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.727,0.8370000000000001,0.861,4729,1811872,3,0.07142857142857142,54,43.9,21,0.1914468061532667,0.9870735068100109
047152020,Morningside Elementary School,ES,458,0.6834061135371179,0.5262008733624454,0.961,0.08078602620087336,0.05240174672489083,0.04585152838427948,0.44541484716157204,0.17467248908296942,0.013100436681222707,0.15502183406113537,0.006550218340611353,14.8,3.7,0.9259999999999999,0.14814814814814814,0.4074074074074074,0,0.593,0.8959999999999999,0.659,4729,1811872,3,0.0625,62.7,54.5,30,0.7862272914307793,1.5267977478362278
032155140,Isonville Elementary School,ES,81,0.9753086419753086,0.6419753086419753,0.9259999999999999,0.32098765432098764,0,0,0.8518518518518519,0.024691358024691357,0.012345679012345678,0.20987654320987653,0,15.3,0,0.667,0,0.16666666666666666,0,1,1,1,6053,385469,3,0.1,52.4,47.6,22,-0.7348683780148644,-4.174313217087621
032155160,Lakeside Elementary School,ES,168,0.9642857142857143,0.5119047619047619,0.938,0.27380952380952384,0.08333333333333333,0,0.875,0,0.09523809523809523,0.2619047619047619,0,13.2,11.1,0.555,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.9079999999999999,0.9009999999999999,0.948,6053,385469,3,0.07142857142857142,52.7,40.9,9,-2.5027607931021376,-2.582803625740173
032155270,Sandy Hook Elementary School,ES,272,0.9852941176470589,0.5845588235294118,0.924,0.3125,0.058823529411764705,0,0.7610294117647058,0.022058823529411766,0.04411764705882353,0.1948529411764706,0.01838235294117647,11.3,13.3,0.6,0,0.2,0.06666666666666667,0.981,0.977,0.991,6053,385469,3,0.06666666666666667,53.9,42.1,9,-1.8603332622407387,-3.121416862951826
052156020,Eminence Elementary School,ES,358,0.7541899441340782,0.5307262569832403,0.9540000000000001,0.13128491620111732,0.03910614525139665,0.030726256983240222,0.5279329608938548,0.13966480446927373,0.18156424581005587,0.1787709497206704,0.013966480446927373,7.4,21.7,0.6509999999999999,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.99,0.982,0.9259999999999999,5068,732056,3,0.07692307692307693,50,35.7,20,-0.6540571699992264,-0.6255644205007508
059157005,Arnett Elementary School,ES,277,0.740072202166065,0.5667870036101083,0.9540000000000001,0.11552346570397112,0,0.02527075812274368,0.7292418772563177,0.06498194945848375,0.17328519855595667,0.37184115523465705,0,3.9,26.3,0.42099999999999993,0.05263157894736842,0.47368421052631576,0.05263157894736842,0.562,0.5920000000000001,0.563,4181,912758,3,0.08333333333333333,34.9,23.8,7,-5.344488240994771,1.8377494887869315
059157010,Howell Elementary School,ES,309,0.6245954692556634,0.511326860841424,0.955,0.13268608414239483,0.038834951456310676,0.09061488673139159,0.7896440129449838,0.09385113268608414,0.1423948220064725,0.12297734627831715,0,6.8,12.5,0.563,0.125,0.3125,0,0.857,0.848,0.9009999999999999,4181,912758,3,0.0625,36,18.3,6,-1.3767929191078874,1.1194407464164189
059157003,Lindeman Elementary School,ES,319,0.6018808777429467,0.5235109717868338,0.9620000000000001,0.09717868338557993,0.009404388714733543,0.09090909090909091,0.768025078369906,0.08150470219435736,0.10658307210031348,0.11285266457680251,0,14.4,5.9,0.823,0.17647058823529413,0.23529411764705882,0,1,0.9670000000000001,1,4181,912758,3,0.0625,49.1,49.7,4,1.5983101048410788,-0.09043137515112186
059157050,Miles Elementary School,ES,277,0.7075812274368231,0.4657039711191336,0.958,0.13357400722021662,0.010830324909747292,0.07942238267148015,0.6931407942238267,0.11913357400722022,0.12274368231046931,0.15162454873646208,0,11.1,11.8,0.706,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.948,0.932,0.966,4181,912758,3,0.06666666666666667,52,40.7,24,-0.1290605312104733,-0.10048235804311641
033161011,Estill Springs Elementary,ES,468,0.9636752136752137,0.5341880341880342,0.9420000000000001,0.1858974358974359,0.01282051282051282,0,0.7264957264957265,0.10256410256410256,0.027777777777777776,0.24572649572649571,0,14.1,8.7,0.652,0.13043478260869565,0.2608695652173913,0,0.8740000000000001,0.9470000000000001,0.935,5400,1261422,3,0.0625,NA,NA,10,0.07469220539950205,-1.6784978366193493
033161280,West Irvine Intermediate,ES,516,0.9670542635658915,0.5193798449612403,0.9520000000000001,0.14728682170542637,0.1065891472868217,0,0.7538759689922481,0.10852713178294573,0.031007751937984496,0.1821705426356589,0.003875968992248062,12.2,3.8,0.6920000000000001,0,0.19230769230769232,0.038461538461538464,0.8270000000000001,0.9109999999999999,0.86,5400,1261422,3,0.058823529411764705,41,35.2,20,-0.41206254669284004,-0.8544717891110761
010162011,Fairview Elementary School,ES,283,0.9434628975265018,0.5724381625441696,0.937,0.2226148409893993,0.02120141342756184,0,0.7102473498233216,0.07420494699646643,0.0636042402826855,0.21201413427561838,0,12.2,13.6,0.773,0.045454545454545456,0.18181818181818182,0.13636363636363635,0.7240000000000001,0.608,0.7190000000000001,5055,450426,3,0.0625,37.4,30.9,28,-2.8837743403131006,-0.6558202211453037
034165005,Arlington Elementary School,ES,269,0.275092936802974,0.4684014869888476,0.9520000000000001,0.17100371747211895,0.09665427509293681,0.31226765799256506,0.9442379182156134,0.19330855018587362,0.040892193308550186,0.26765799256505574,0.03345724907063197,9,9.5,0.667,0.09523809523809523,0.42857142857142855,0.047619047619047616,0.7240000000000001,0.716,0.882,2704,16274137,3,0.1111111111111111,30.8,34.2,26,-2.862629499633769,3.3017167039859348
034165007,Ashland Elementary School,ES,313,0.6230031948881789,0.5047923322683706,0.955,0.12779552715654952,0.02875399361022364,0.04153354632587859,0.4696485623003195,0.3769968051118211,0.04153354632587859,0.134185303514377,0.009584664536741214,13.2,0,0.905,0,0.6190476190476191,0,0.902,0.971,0.9670000000000001,2704,16274137,2,0.06666666666666667,64.1,63.5,16,1.8583539224186325,1.2056177314184842
034165045,Athens-Chilesburg Elementary,ES,780,0.708974358974359,0.5038461538461538,0.965,0.046153846153846156,0.08846153846153847,0.1076923076923077,0.2012820512820513,0.26282051282051283,0,0.08461538461538462,0,13.3,2.4,0.951,0.21951219512195122,0.1951219512195122,0,0.963,0.9940000000000001,0.873,2704,16274137,1,0.0625,75.8,78.1,3,5.011975966595494,3.0332830489123985
034165055,Booker T Washington Elementary School,ES,257,0.0622568093385214,0.5058365758754864,0.956,0.1245136186770428,0.08171206225680934,0.35797665369649806,0.9260700389105059,0.19455252918287938,0.12062256809338522,0.19066147859922178,0.023346303501945526,7.9,0,0.573,0.09523809523809523,0.47619047619047616,0,0.7,0.7490000000000001,0.905,2704,16274137,3,0.1,31.5,27.6,26,-2.561218117072485,4.019244829608195
034165240,Cardinal Valley Elementary School,ES,588,0.1326530612244898,0.532312925170068,0.9390000000000001,0.2602040816326531,0.1054421768707483,0.6496598639455783,0.9081632653061225,0.05782312925170068,0.07312925170068027,0.14285714285714285,0.07653061224489796,10.7,11.8,0.7879999999999999,0.058823529411764705,0.29411764705882354,0.029411764705882353,0.818,0.7020000000000001,0.7559999999999999,2704,16274137,3,0.08333333333333333,25.7,41.4,25,-2.955008768043695,4.914558743727034
034165032,Cassidy Elementary School,ES,723,0.7413554633471646,0.5186721991701245,0.96,0.08575380359612725,0.034578146611341634,0.10511756569847856,0.30982019363762103,0.26556016597510373,0.02074688796680498,0.07053941908713693,0.0027662517289073307,11.9,9.8,0.6829999999999999,0.07317073170731707,0.21951219512195122,0,0.9329999999999999,0.988,0.88,2704,16274137,1,0.06666666666666667,75.5,73,29,3.315215738368762,2.714709150462042
034165120,Clays Mill Elementary School,ES,547,0.8135283363802559,0.5246800731261426,0.96,0.09872029250457039,0.025594149908592323,0.04936014625228519,0.3126142595978062,0.2595978062157221,0.02010968921389397,0.12979890310786105,0.003656307129798903,15.9,2.9,0.941,0.2647058823529412,0.2647058823529412,0.029411764705882353,0.961,0.978,0.993,2704,16274137,1,0.08333333333333333,81.4,71.8,3,4.633576077079496,1.4150291029265598
034165098,Coventry Oak Elementary,ES,564,0.23581560283687944,0.4946808510638298,0.9540000000000001,0.13297872340425532,0.03900709219858156,0.32092198581560283,0.7535460992907801,0.051418439716312055,0.04964539007092199,0.15602836879432624,0.0035460992907801418,7,18.2,0.6659999999999999,0.12121212121212122,0.42424242424242425,0,0.904,0.9470000000000001,0.946,2704,16274137,3,0.07692307692307693,44.5,34.2,12,-0.5938497290564764,3.5508340711645494
034165035,Deep Springs Elementary School,ES,503,0.41749502982107356,0.5308151093439364,0.948,0.21073558648111332,0.13320079522862824,0.1908548707753479,0.8290258449304175,0.1073558648111332,0.093439363817097415,0.220675944333996,0.003976143141153081,6.4,19.4,0.516,0.03225806451612903,0.2903225806451613,0,0.679,0.551,0.664,2704,16274137,3,0.07692307692307693,33.6,35.2,25,-4.368849039579621,4.203142231657568
034165036,Dixie Elementary Magnet School,ES,553,0.4593128390596745,0.5406871609403255,0.9570000000000001,0.11030741410488246,0.19349005424954793,0.1301989150090416,0.6455696202531646,0.28390596745027125,0.034358047016274866,0.15551537070524413,0.0108499095840868,11.5,0,0.867,0.2,0.3333333333333333,0,0.8079999999999999,0.9420000000000001,0.981,2704,16274137,3,0.07142857142857142,56.8,59,30,0.9252265128117034,2.481991679051766
034165037,Garden Springs Elementary School,ES,439,0.6742596810933941,0.4920273348519362,0.951,0.13895216400911162,0.05466970387243736,0.13439635535307518,0.4783599088838269,0.26879271070615035,0.018223234624145785,0.11845102505694761,0,13.9,3.7,0.9259999999999999,0.1111111111111111,0.37037037037037035,0,0.741,0.9159999999999999,0.777,2704,16274137,3,0.07692307692307693,59.7,60.2,30,1.0759548860192942,2.273745269034997
034165099,Garrett Morgan Elementary,ES,757,0.6142668428005285,0.5151915455746368,0.953,0.10568031704095113,0.026420079260237782,0.10303830911492734,0.39365918097754293,0.09907529722589167,0.010568031704095112,0.08850726552179657,0.0066050198150594455,8.4,7.9,0.71,0.07894736842105263,0.2631578947368421,0,0.9229999999999999,0.997,0.9359999999999999,2704,16274137,2,0.0625,61.6,65.4,27,2.367395942719005,2.4970979271013047
034165150,Glendover Elementary School,ES,590,0.5322033898305085,0.5186440677966102,0.958,0.1016949152542373,0.001694915254237288,0.3220338983050847,0.5457627118644067,0.14915254237288136,0.03389830508474576,0.15423728813559323,0.03559322033898305,14.6,10.8,0.865,0.16216216216216217,0.1891891891891892,0,0.894,0.965,0.802,2704,16274137,3,0.07692307692307693,66.8,67.9,27,1.7824390378649746,2.712251939541106
034165038,Harrison Elementary School,ES,262,0.20229007633587787,0.48854961832061067,0.95,0.1984732824427481,0.13740458015267176,0.11068702290076336,0.9389312977099237,0.12213740458015267,0.1946564885496183,0.15267175572519084,0.007633587786259542,9,20,0.75,0.1,0.65,0.05,0.9420000000000001,0.86,0.9309999999999999,2704,16274137,3,0.09090909090909091,33.3,28.7,26,-2.8164747931664453,2.515613020444141
034165190,James Lane Allen Elementary School,ES,452,0.2721238938053097,0.5,0.9520000000000001,0.17035398230088494,0.02654867256637168,0.4314159292035398,0.8030973451327433,0.19690265486725664,0.059734513274336286,0.19690265486725664,0.04424778761061947,14.9,0,0.838,0.25806451612903225,0.25806451612903225,0,0.8220000000000001,0.716,0.8029999999999999,2704,16274137,3,0.08333333333333333,39.7,31.8,12,-0.18246694328718396,3.593382353010108
034165620,Julius Marks Elementary School,ES,640,0.478125,0.5171875,0.95,0.175,0.0609375,0.10625,0.6953125,0.1375,0.0484375,0.1640625,0.0078125,15.3,2.7,0.703,0.02702702702702703,0.21621621621621623,0,0.5539999999999999,0.7609999999999999,0.5539999999999999,2704,16274137,3,0.07142857142857142,44.9,39.9,12,-1.2448812169962786,3.3000134624934883
034165062,Lansdowne Elementary School,ES,580,0.47586206896551725,0.5448275862068965,0.9490000000000001,0.16896551724137931,0.05344827586206897,0.2620689655172414,0.8206896551724138,0.10172413793103448,0.02413793103448276,0.12931034482758622,0.0034482758620689655,11.1,11.4,0.742,0.05714285714285714,0.3142857142857143,0,0.8759999999999999,0.9179999999999999,0.912,2704,16274137,3,0.07692307692307693,44.3,37.9,1,-0.29677309045551226,2.4622587408172847
034165057,Liberty Elementary,ES,763,0.5517693315858454,0.5229357798165137,0.9590000000000001,0.09960681520314547,0.022280471821756225,0.14416775884665792,0.4259501965923984,0.182175622542595,0.011795543905635648,0.11009174311926606,0.001310615989515072,15,2.4,0.8089999999999999,0.14285714285714285,0.21428571428571427,0,0.9129999999999999,0.9790000000000001,0.96,2704,16274137,2,0.0625,68.9,66.5,29,3.451652578667027,2.2591968915245326
034165072,Madeline M Breckinridge Elem School,ES,528,0.1856060606060606,0.5113636363636364,0.9540000000000001,0.17424242424242425,0.0928030303030303,0.2859848484848485,0.9071969696969697,0.09090909090909091,0.10227272727272728,0.16856060606060605,0.01893939393939394,7.6,8.6,0.486,0.08571428571428572,0.2571428571428571,0,0.742,0.754,0.785,2704,16274137,3,0.09090909090909091,39.9,49.8,26,-2.6293315683666467,4.1250015669415845
034165180,Mary Todd Elementary School,ES,483,0.2525879917184265,0.515527950310559,0.9490000000000001,0.18426501035196688,0.10766045548654245,0.2836438923395445,0.8923395445134575,0.08902691511387163,0.06832298136645963,0.23395445134575568,0.026915113871635612,12.4,6.9,0.759,0.06896551724137931,0.4482758620689655,0,0.883,0.701,0.77,2704,16274137,3,0.07692307692307693,37,35.3,26,-2.075104028515554,3.2642549966301195
034165074,Maxwell Spanish Immersion Elem School,ES,546,0.4945054945054945,0.4926739926739927,0.963,0.045787545787545784,0.04212454212454213,0.07142857142857142,0.27289377289377287,0.19597069597069597,0.003663003663003663,0.1043956043956044,0,14.1,0,0.8,0.16666666666666666,0.1,0,0.6709999999999999,0.696,0.578,2704,16274137,1,0.0625,69.4,55.4,27,2.3848476276711175,4.473872311516518
034165160,Meadowthorpe Elementary School,ES,479,0.4968684759916493,0.5386221294363257,0.963,0.08768267223382047,0.03966597077244259,0.13987473903966596,0.5636743215031316,0.22755741127348644,0.022964509394572025,0.1524008350730689,0.0020876826722338203,12.3,10,0.8340000000000001,0.1,0.3,0,0.919,0.924,0.872,2704,16274137,3,0.07142857142857142,63.8,67.3,30,1.314287194404724,2.2092479826041793
034165255,Millcreek Elementary School,ES,465,0.4043010752688172,0.4946236559139785,0.943,0.18924731182795698,0.10967741935483871,0.13978494623655913,0.8086021505376344,0.24516129032258063,0.09247311827956989,0.2086021505376344,0.002150537634408602,6.4,19.4,0.6459999999999999,0.03225806451612903,0.41935483870967744,0,0.9520000000000001,0.865,0.914,2704,16274137,3,0.09090909090909091,35.3,33.5,26,-2.108583587407905,2.2944825655317884
034165077,Northern Elementary School,ES,460,0.25,0.5108695652173914,0.946,0.20217391304347826,0.12608695652173912,0.29782608695652174,0.8739130434782608,0.10217391304347827,0.04565217391304348,0.15217391304347827,0.006521739130434782,8.3,17.9,0.821,0.14285714285714285,0.5714285714285714,0.07142857142857142,0.688,0.708,0.835,2704,16274137,3,0.08333333333333333,32.6,26.8,25,-3.077066073296734,4.280809603603604
034165080,Picadome Elementary School,ES,474,0.5738396624472574,0.5274261603375527,0.955,0.16244725738396623,0.06540084388185655,0.10970464135021098,0.6983122362869199,0.2721518987341772,0.05063291139240506,0.18143459915611815,0,9.9,15.2,0.637,0.2727272727272727,0.30303030303030304,0,0.955,0.9309999999999999,0.897,2704,16274137,3,0.08333333333333333,64.4,58.6,1,0.18452339746275748,2.0289567312909345
034165052,Rosa Parks Elementary School,ES,731,0.5882352941176471,0.53077975376197,0.966,0.03419972640218878,0.0027359781121751026,0.18878248974008208,0.11901504787961696,0.22024623803009577,0.005471956224350205,0.07797537619699042,0,13.4,2.7,0.892,0.2702702702702703,0.1891891891891892,0.02702702702702703,0.976,0.9890000000000001,0.929,2704,16274137,1,0.058823529411764705,84.5,79.9,3,5.388984898582772,3.1192063344780516
034165090,Russell Cave Elementary School,ES,262,0.13740458015267176,0.5343511450381679,0.95,0.1183206106870229,0.14885496183206107,0.5992366412213741,0.9351145038167938,0.16793893129770993,0.0916030534351145,0.183206106870229,0.03435114503816794,5.7,27.8,0.5,0.2222222222222222,0.6111111111111112,0,0.9570000000000001,0.632,0.7559999999999999,2704,16274137,3,0.09090909090909091,25.2,25.2,25,-4.274102670151891,5.859766706174438
034165058,Sandersville Elementary,ES,574,0.5400696864111498,0.47909407665505227,0.963,0.06968641114982578,0.027874564459930314,0.10627177700348432,0.4721254355400697,0.2073170731707317,0.017421602787456445,0.12020905923344948,0.003484320557491289,12.4,5.7,0.8,0.2857142857142857,0.08571428571428572,0,0.9590000000000001,0.951,0.958,2704,16274137,2,0.07142857142857142,69.1,63,29,3.5465653324457436,2.4239937796093147
034165018,Scapa At Bluegrass,ES,279,0.6917562724014337,0.3154121863799283,0.965,0.04659498207885305,0.0035842293906810036,0,0.08602150537634409,1,0,0.010752688172043012,0,14.1,0,0.828,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.885,0.955,0.92,2704,16274137,1,0.09090909090909091,95.4,80.6,3,4.579477590840686,2.064336972443561
034165081,Southern Elementary School,ES,542,0.45940959409594095,0.5092250922509225,0.9520000000000001,0.14944649446494465,0.06642066420664207,0.14760147601476015,0.6623616236162362,0.09225092250922509,0.04428044280442804,0.16051660516605165,0.0018450184501845018,12,0,0.782,0.06060606060606061,0.18181818181818182,0,0.727,0.672,0.7559999999999999,2704,16274137,3,0.07692307692307693,51,39.3,12,-0.563689398324663,3.0202398503020302
034165082,Squires Elementary School,ES,597,0.5360134003350083,0.5008375209380235,0.9470000000000001,0.16415410385259632,0.08040201005025126,0.1574539363484087,0.6566164154103853,0.10385259631490787,0.04355108877721943,0.1440536013400335,0.005025125628140704,13.8,6.5,0.871,0.0967741935483871,0.2903225806451613,0,0.754,0.821,0.8140000000000001,2704,16274137,3,0.06666666666666667,59.4,63.9,1,0.04754379918925423,2.610979222817616
034165085,Stonewall Elementary School,ES,696,0.7528735632183908,0.5028735632183908,0.963,0.0617816091954023,0.017241379310344827,0.08477011494252873,0.29310344827586204,0.28448275862068967,0.007183908045977011,0.11637931034482758,0.0014367816091954023,12.8,6.7,0.7959999999999999,0.06666666666666667,0.13333333333333333,0.022222222222222223,0.81,0.9740000000000001,0.887,2704,16274137,1,0.06666666666666667,70.2,64.2,29,3.6726125288617655,2.5112162197124217
034165095,Tates Creek Elementary School,ES,629,0.3163751987281399,0.5246422893481717,0.951,0.18441971383147854,0.06359300476947535,0.16534181240063592,0.8076311605723371,0.0985691573926868,0.06836248012718601,0.19236883942766295,0,10.5,2.9,0.736,0.14705882352941177,0.35294117647058826,0,0.6509999999999999,0.797,0.888,2704,16274137,3,0.07142857142857142,41.4,36.9,12,-1.0153617056202768,3.0749646741097867
034165012,Veterans Park Elementary School,ES,763,0.7732634338138925,0.5203145478374837,0.9620000000000001,0.05504587155963303,0.019659239842726082,0.07732634338138926,0.21887287024901703,0.16120576671035386,0.007863695937090432,0.12057667103538663,0,13.9,2.2,0.8660000000000001,0.15555555555555556,0.08888888888888889,0,0.983,0.996,0.98,2704,16274137,1,0.0625,74.5,71.2,3,5.201882755414283,1.8820246964683391
034165059,Wellington Elementary,ES,722,0.6371191135734072,0.5069252077562327,0.958,0.10249307479224377,0.0664819944598338,0.16204986149584488,0.37257617728531855,0.18282548476454294,0.02077562326869806,0.1481994459833795,0,9.4,8.1,0.757,0.10810810810810811,0.21621621621621623,0,0.929,0.992,0.956,2704,16274137,2,0.06666666666666667,71.5,72.6,27,2.499629677724127,2.4939261775617196
034165056,William Wells Brown Elementary,ES,286,0.0944055944055944,0.44405594405594406,0.95,0.2097902097902098,0.24475524475524477,0.11888111888111888,0.958041958041958,0.17132867132867133,0.11888111888111888,0.2202797202797203,0.017482517482517484,9.1,5.6,0.8340000000000001,0.1111111111111111,0.7222222222222222,0.05555555555555555,0.35,0.5,0.469,2704,16274137,3,0.09090909090909091,20.1,20.1,18,-5.860163742744711,5.7110640050372155
034165140,Yates Elementary School,ES,353,0.26628895184135976,0.5070821529745042,0.948,0.1954674220963173,0.056657223796033995,0.2747875354107649,0.9150141643059491,0.09348441926345609,0.14447592067988668,0.29178470254957506,0.031161473087818695,8.6,12.5,0.4590000000000001,0.16666666666666666,0.25,0,0.628,0.68,0.684,2704,16274137,3,0.1,28.9,30.2,25,-3.8155133448805647,3.7791244019623753
035171050,E P Ward Elementary School,ES,173,0.9595375722543352,0.5317919075144508,0.9490000000000001,0.1329479768786127,0.06358381502890173,0,0.7572254335260116,0.23699421965317918,0,0.2254335260115607,0,12.7,0,0.7489999999999999,0.08333333333333333,0.08333333333333333,0,0.983,0.956,0.985,5027,1695426,3,0.06666666666666667,66,63.9,17,0.8572735728245721,-2.0889002495673816
035171020,Ewing Elementary School,ES,304,0.944078947368421,0.5032894736842105,0.9570000000000001,0.08881578947368421,0.01644736842105263,0,0.6973684210526315,0.14473684210526316,0.01644736842105263,0.1611842105263158,0.039473684210526314,11,0,0.608,0.043478260869565216,0,0.043478260869565216,1,0.995,0.995,5027,1695426,3,0.0625,60,59.4,17,1.3669566467745102,-1.719706648514387
035171040,Flemingsburg Elementary School,ES,529,0.9073724007561437,0.5368620037807184,0.9540000000000001,0.12476370510396975,0.03969754253308128,0.017013232514177693,0.6521739130434783,0.07561436672967864,0.011342155009451797,0.18147448015122875,0.020793950850661626,14.4,0,0.838,0.25806451612903225,0.0967741935483871,0.03225806451612903,0.958,0.982,0.9590000000000001,5027,1695426,3,0.0625,58.4,57.8,15,2.2565770391190076,-1.1776315743991614
035171060,Hillsboro Elementary School,ES,154,0.9285714285714286,0.4935064935064935,0.9620000000000001,0.1038961038961039,0.06493506493506493,0,0.6298701298701299,0.18831168831168832,0.01948051948051948,0.24675324675324675,0.006493506493506494,13.5,0,0.6920000000000001,0,0.38461538461538464,0,0.894,0.8809999999999999,0.889,5027,1695426,3,0.07692307692307693,70.5,63.2,11,0.1713272973020181,-1.1157016618277469
036175020,Allen Elementary School,ES,469,0.9573560767590619,0.488272921108742,0.948,0.15778251599147122,0.053304904051172705,0,0.7611940298507462,0.07249466950959488,0,0.27078891257995735,0,15,10,0.643,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.9520000000000001,0.941,0.9640000000000001,5518,4287776,3,0.0625,55.4,34.5,10,0.25526013655542734,-1.7914416785461298
036175120,Betsy Layne Elementary School,ES,612,0.9689542483660131,0.5032679738562091,0.937,0.25163398692810457,0.03104575163398693,0,0.8006535947712419,0.07352941176470588,0.004901960784313725,0.24019607843137256,0,11.1,4.7,0.8290000000000001,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.838,0.903,0.888,5518,4287776,3,0.07142857142857142,51.3,23.6,10,-0.501907962174454,-1.5944426983179023
036175010,Duff-Allen Central Elementary,ES,605,0.9884297520661157,0.47603305785123967,0.945,0.2,0.05619834710743802,0,0.7487603305785124,0.11239669421487604,0.011570247933884297,0.2413223140495868,0,10.1,10,0.675,0.125,0.175,0.1,NA,NA,NA,5518,4287776,3,0.06666666666666667,51.4,29.2,20,-0.5629249279574865,-1.1474498679891063
036175485,John M. Stumbo Elementary School,ES,317,0.9810725552050473,0.5425867507886435,0.945,0.20504731861198738,0.006309148264984227,0,0.8138801261829653,0.06309148264984227,0.022082018927444796,0.3186119873817035,0,8.4,18.5,0.48,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.8490000000000001,0.925,0.855,5518,4287776,3,0.06666666666666667,65.1,45,28,-2.464140518057383,-1.8658435485318265
036175021,May Valley Elementary School,ES,299,0.9632107023411371,0.49498327759197325,0.951,0.19063545150501673,0.006688963210702341,0,0.745819397993311,0.12040133779264214,0.006688963210702341,0.22073578595317725,0,16,4.5,0.619,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.951,0.995,0.966,5518,4287776,3,0.07142857142857142,76.1,65.2,17,0.7121659477996902,-2.295335882149531
036175019,Prestonsburg Elementary School,ES,639,0.9608763693270735,0.5508607198748043,0.9359999999999999,0.28482003129890454,0.0297339593114241,0,0.6870109546165885,0.107981220657277,0.03599374021909233,0.22065727699530516,0,13.3,2,0.6739999999999999,0.12,0.08,0.04,0.851,0.956,0.909,5518,4287776,3,0.06666666666666667,54.9,32.5,10,-0.026821975129394403,-1.8502577498387591
036175030,South Floyd Elementary School,ES,661,0.9773071104387292,0.5446293494704992,0.94,0.21331316187594554,0.06959152798789713,0,0.848714069591528,0.09228441754916793,0.0045385779122541605,0.291981845688351,0.0015128593040847202,13.5,4.3,0.6829999999999999,0.06521739130434782,0.15217391304347827,0.043478260869565216,NA,NA,NA,5518,4287776,3,0.07142857142857142,62.4,40,10,-0.6555132620601211,-1.7053980470829322
019176020,Johnson Elementary School,ES,405,0.9580246913580247,0.5185185185185185,0.973,0.019753086419753086,0.01728395061728395,0.0024691358024691358,0.04938271604938271,0.1111111111111111,0.0024691358024691358,0.08395061728395062,0,14,0,0.84,0.08,0.16,0,0.98,1,0.991,3151,2344936,1,0.0625,75.1,65,13,5.498641354884966,0.6580873783197687
019176030,Moyer Elementary School,ES,537,0.8696461824953445,0.4748603351955307,0.9740000000000001,0.0148975791433892,0.0037243947858473,0.055865921787709494,0.0931098696461825,0.11173184357541899,0,0.1340782122905028,0,17.6,3.4,0.965,0.06896551724137931,0.06896551724137931,0,0.983,1,0.991,3151,2344936,4,0.058823529411764705,76.4,73.9,13,4.69674056640224,-0.08928246453104308
019176040,Woodfill Elementary School,ES,366,0.8961748633879781,0.5218579234972678,0.972,0.030054644808743168,0.01639344262295082,0.00273224043715847,0.09836065573770492,0.09562841530054644,0,0.10382513661202186,0,16.1,4.5,0.909,0.045454545454545456,0.3181818181818182,0,0.8420000000000001,0.9790000000000001,0.853,3151,2344936,4,0.07692307692307693,77.3,77.7,2,3.096004535074594,0.3809843519033687
037177050,Second Street School,ES,536,0.667910447761194,0.5205223880597015,0.941,0.2332089552238806,0.125,0.014925373134328358,0.6305970149253731,0.1791044776119403,0.09514925373134328,0.14365671641791045,0,10.5,3,0.758,0.09090909090909091,0.24242424242424243,0.06060606060606061,0.835,0.871,0.948,4743,480056,3,0.07692307692307693,49.4,50.6,24,-0.7937343352424221,-0.1617336637203871
037181014,Bridgeport Elementary School,ES,426,0.7629107981220657,0.5117370892018779,0.9520000000000001,0.16901408450704225,0.07042253521126761,0.03755868544600939,0.5727699530516432,0.18309859154929578,0.025821596244131457,0.26291079812206575,0,10.9,4.5,0.682,0.13636363636363635,0.22727272727272727,0,0.77,0.8190000000000001,0.7659999999999999,3578,4757374,3,0.06666666666666667,37.5,37.5,24,-0.4389039706902494,0.8961004995326045
037181025,Collins Lane,ES,481,0.7172557172557172,0.5031185031185031,0.9620000000000001,0.08108108108108109,0.05405405405405406,0.07484407484407485,0.5634095634095634,0.20374220374220375,0.029106029106029108,0.1704781704781705,0.002079002079002079,8.5,8,0.6,0.2,0.32,0,0.929,0.938,0.904,3578,4757374,3,0.058823529411764705,61.2,59.5,30,0.9001209974860866,1.3178383718236486
